name,gender
Mavrìkijus,male
Mãžrimas,male
Mãžvydas,male
Mą̃stautas,male
Mẽčas,male
Mẽčis,male
Mečìslavas,male
Mečìslovas,male
Mẽčius,male
Mečỹs,male
Medárdas,male
Mẽdas,male
Mẽdgardas,male
Mefòdijus,male
Meĩlius,male
Meilùtis,male
Meĩnardas,male
Melãnijus,male
Mèlas,male
Méldas,male
Mèlijus,male
Merìtas,male
Mérkelis,male
Merkỹs,male
Merkùlijus,male
Merkùrijus,male
Mèrkuris,male
Mer̃tas,male
Merū́nas,male
Mètas,male
Mètijus,male
Mètis,male
Metòdas,male
Metòdijus,male
Mėnùlis,male
Mìglas,male
Mìglius,male
Miglóvaras,male
Mìjus,male
Mikalõjus,male
Mìkas,male
Milãnas,male
Mìlas,male
Mìldaras,male
Mìldas,male
Mìlgaudas,male
Mìlgedas,male
Mìlgeidas,male
Mìlgintas,male
Mìlgirdas,male
Milìcijus,male
Mìlijus,male
Milìtas,male
Mìlius,male
Milìvydas,male
Mìlvaldas,male
Mìlvidas,male
Mìlvinas,male
Mìlvydas,male
Mìnalgas,male
Mìnas,male
Mìndas,male
Mìndaugas,male
Mìndvidas,male
Mingáila,male
Mìngailas,male
Mìngailis,male
Mìngardas,male
Mìngas,male
Mìngaudas,male
Mìngijas,male
Mìngindas,male
Mìngintas,male
Mìngirdas,male
Mìnijus,male
Mìnius,male
Mìntaras,male
Mìntartas,male
Mìntas,male
Mìntautas,male
Mìntijus,male
Mìntvydas,male
Mìnvaldas,male
Mìnvidas,male
Mìnvilas,male
Mìnvydas,male
Mirándas,male
Mýkolas,male
Modèstas,male
Modestìnas,male
Mònikas,male
Mònius,male
Montãnas,male
Morènas,male
Mõrkus,male
Motiẽjus,male
Mõzė,male
Murãdas,male
Madestas,male
Manygirdas,male
Maricijonas,male
Marjonas,male
Mataušas,male
Mateušas,male
Mecislovas,male
Mėčius,male
Mertynas,male
Mėrūnas,male
Merunas,male
Mielanijus,male
Mifodijus,male
Mykalas,male
Mikolojus,male
Modėstas,male
Maks,male
Maksim,male
Maksimilian,male
Maksims,male
Manfred,male
Mangird,male
Manuel,male
Marc,male
Marcel,male
Marco,male
Marij,male
Marijon,male
Marin,male
Mario,male
Mark,male
Marko,male
Mart,male
Martyn,male
Mat,male
Mats,male
Matt,male
Mauricij,male
Max,male
Maxim,male
Maximilian,male
Mečislav,male
Mečislov,male
Medard,male
Mert,male
Mik,male
Milan,male
Milano,male
Mintauts,male
Modest,male
Mãchija,female
Mãdara,female
Magdà,female
Magdalenà,female
Magdelenà,female
Mãgdė,female
Mãgė,female
Magnòlija,female
Magrýta,female
Máiga,female
Majà,female
Makrinà,female
Mãlė,female
Malgožatà,female
Mãlika,female
Malinà,female
Malvinà,female
Mãmerta,female
Mamertinà,female
Manèfija,female
Mãnė,female
Mánfreda,female
Mangirdà,female
Manìgirda,female
Mantà,female
Mañtautė,female
Mañtė,female
Mantė́ja,female
Mantgirdà,female
Mantigáilė,female
Mañtilė,female
Mantmìlė,female
Mantvìlė,female
Mantvìlija,female
Mantvydà,female
Mañtvydė,female
Manuelà,female
Manuèlė,female
Manvidà,female
Mañvydė,female
Marà,female
Marcelà,female
Marcèlė,female
Marcèlija,female
Marcelinà,female
Mar̃cė,female
Marcianà,female
Marcijonà,female
Mardãrija,female
Maretà,female
Mãrė,female
Margaretà,female
Margaridà,female
Margarità,female
Margerità,female
Margità,female
Margrètė,female
Marianà,female
Marijà,female
Marijonà,female
Marijõnė,female
Marìlė,female
Marinà,female
Marìnė,female
Marità,female
Marlenà,female
Márta,female
Martìrija,female
Martynà,female
Martỹnė,female
Marýtė,female
Márzija,female
Mãtija,female
Matìlda,female
Matìldė,female
Matronà,female
Máura,female
Mažvìlė,female
Mažvydà,female
Mãžvydė,female
Mečislavà,female
Mečìslova,female
Medà,female
Medárda,female
Medeinà,female
Medeĩnė,female
Medė́ja,female
Medìlė,female
Medvìlė,female
Mefòdija,female
Mègė,female
Meilanà,female
Méilė,female
Meilinà,female
Meilità,female
Meilùtė,female
Meĩnarda,female
Meĩnardė,female
Melà,female
Melanà,female
Melãnė,female
Melanė́ja,female
Melãnija,female
Mélda,female
Mèlė,female
Mèlija,female
Melisà,female
Melità,female
Melòdija,female
Meretà,female
Merità,female
Merlìnda,female
Mersèdesa,female
Mertà,female
Merū́nė,female
Metà,female
Mètija,female
Metòdija,female
Mėnùlė,female
Mėtà,female
Michalinà,female
Mìgdė,female
Migdõlija,female
Miglà,female
Miglenà,female
Mìglė,female
Mìglija,female
Mijà,female
Mikà,female
Mikalinà,female
Mìkė,female
Mikòlė,female
Milà,female
Milagrà,female
Milanà,female
Milãnija,female
Mìlda,female
Mildùtė,female
Milenà,female
Miletà,female
Milètija,female
Mìlė,female
Milė́ja,female
Mìlgaudė,female
Mìlgeda,female
Milgeidà,female
Mìlgeidė,female
Milgìlė,female
Mìlginta,female
Mìlgintė,female
Mìlgirdė,female
Milìcija,female
Mìlija,female
Milità,female
Mìlmantė,female
Mìlnora,female
Miloslavà,female
Mìlta,female
Mìltautė,female
Mìltė,female
Mìlva,female
Milvidà,female
Mìlvinė,female
Milvydà,female
Mìlvydė,female
Minà,female
Minalgà,female
Mìnda,female
Mìndaugė,female
Mìndė,female
Mìndija,female
Mindorà,female
Mindvìlė,female
Mìndvydė,female
Mìnė,female
Mìnga,female
Mingáila,female
Mingáilė,female
Mìngaudė,female
Mìngeda,female
Mìngė,female
Mìngintė,female
Mìnija,female
Mintarà,female
Mìntarė,female
Mintãrija,female
Mìntautė,female
Mìntė,female
Mìntija,female
Mintvidà,female
Mìntvydė,female
Minvìlė,female
Minvydà,female
Mìnvydė,female
Mirà,female
Miránda,female
Mìrdza,female
Mirė́ja,female
Mìrga,female
Mirgùtė,female
Mirònija,female
Miròpija,female
Miroslavà,female
Mìrta,female
Mýkolė,female
Myrà,female
Modestà,female
Modèstė,female
Mòdė,female
Monà,female
Mònė,female
Mònika,female
Morenà,female
Mortà,female
Mùdrė,female
Mùzika,female
Madesta,female
Magdalėna,female
Magdaliana,female
Malanija,female
Malenija,female
Malianija,female
Manuėlė,female
Marcėlė,female
Marjona,female
Mastradija,female
Mėlanija,female
Melenija,female
Melianija,female
Melonija,female
Meropija,female
Metilda,female
Mielanija,female
Mylda,female
Mirafija,female
Mirapija,female
Miripija,female
Mistridija,female
Mistrizija,female
Maya,female
Manvyde,female
Marcele,female
Mare,female
Maria,female
Marine,female
Mathilda,female
Meg,female
Meile,female
Melania,female
Melissa,female
Melitta,female
Mia,female
Migle,female
Milanna,female
Mile,female
Miliya,female
Milla,female
Milvyde,female
Mingaile,female
Minte,female
Monica,female
Nadrùvis,male
Naglìjus,male
Nãglis,male
Nãglius,male
Nándas,male
Napãlis,male
Napãlius,male
Napalỹs,male
Napoleònas,male
Nãpolis,male
Nãras,male
Narcìzas,male
Narcỹzas,male
Nárdas,male
Nar̃dis,male
Nãrijus,male
Narìmanas,male
Narìmantas,male
Nãris,male
Nãrius,male
Nármantas,male
Nárminas,male
Nar̃sas,male
Narsètas,male
Narsùtis,male
Nar̃tas,male
Nártautas,male
Narùtis,male
Narū́nas,male
Nárvidas,male
Nárvydas,male
Natãlijus,male
Natãlis,male
Natãlius,male
Natãnas,male
Nataniẽlis,male
Nataniẽlius,male
Nãtas,male
Natòlijus,male
Naũbartas,male
Naũdis,male
Naũgirdas,male
Naũmantas,male
Naũmas,male
Naũras,male
Naũrijus,male
Naurìmantas,male
Naũrimas,male
Naũrimtas,male
Naũris,male
Naũrius,male
Naũtartas,male
Nazãras,male
Nazãrijus,male
Nèdas,male
Neĩlas,male
Neĩliaudas,male
Neĩlis,male
Neĩmanas,male
Neĩmantas,male
Neĩmedas,male
Neĩtaras,male
Neĩtas,male
Neĩvaldas,male
Neĩvydas,male
Neĩvydis,male
Nèlas,male
Nèlijus,male
Nèlis,male
Nèlius,male
Nemèzijus,male
Nẽmunas,male
Néndris,male
Nérdas,male
Nérdingas,male
Nerė̃jus,male
Nérgintas,male
Nèrijas,male
Nèrijus,male
Nerìmantas,male
Nẽrimas,male
Nẽringas,male
Nẽringis,male
Nèris,male
Nèrius,male
Nérmedas,male
Nerū́nas,male
Nérvydas,male
Nèstoras,male
Nèvijus,male
Nicètas,male
Nìdas,male
Nìdijus,male
Nìjus,male
Nikándras,male
Nìkas,male
Nikãzijus,male
Nikìforas,male
Nikìtijus,male
Nikodèmas,male
Nìrgindas,male
Nìrmantas,male
Nìrtautas,male
Nýkantas,male
Nóbertas,male
Nódaras,male
Nódaris,male
Nódas,male
Noèlis,male
Nõjus,male
Nómantas,male
Nómedas,male
Nònis,male
Nóras,male
Nòrbertas,male
Nórgailas,male
Nórgaudas,male
Nórgedas,male
Nórgindas,male
Nórgintas,male
Nórgis,male
Nórijus,male
Norìmantas,male
Nõris,male
Nõrius,male
Nòrmanas,male
Nórmantas,male
Nórmilas,male
Nórmintas,male
Nórtas,male
Noŕtautas,male
Nórvaidas,male
Nórvaldas,male
Nórvidas,male
Nórvilas,male
Nórvydas,male
Nóvaldas,male
Nóvilas,male
Nóvydas,male
Nuèlis,male
Nùtautas,male
Napaleonas,male
Napalijonas,male
Napalionas,male
Narymantas,male
Nėlis,male
Neofijus,male
Nifantijus,male
Nifodijus,male
Nifodzijus,male
Nikalojus,male
Nikodimas,male
Napoleon,male
Narciz,male
Narcyz,male
Natan,male
Nataniel,male
Nathan,male
Nathaniel,male
Nazar,male
Ned,male
Neil,male
Nestor,male
Nic,male
Nick,male
Nickas,male
Nickodem,male
Nico,male
Nik,male
Niko,male
Nikodem,male
Noah,male
Noel,male
Norbert,male
Norman,male
Nadà,female
Nãdė,female
Nãdija,female
Nadrùvė,female
Naktìs,female
Naòmė,female
Napoleonà,female
Narà,female
Nárbutė,female
Nárcė,female
Narcizà,female
Narcyzà,female
Nárda,female
Nargìlė,female
Narìmana,female
Narìmanta,female
Narìmantė,female
Nármantė,female
Nármina,female
Nárminta,female
Nar̃tė,female
Narùtė,female
Narū́na,female
Narū́nė,female
Narvydà,female
Nastà,female
Nastãsija,female
Nastãzė,female
Nastãzija,female
Nãstė,female
Natà,female
Natãlė,female
Natãlija,female
Nataniẽlė,female
Nãtė,female
Naũmintė,female
Nãzija,female
Nedà,female
Neilà,female
Neĩlė,female
Neĩmantė,female
Neĩminta,female
Neĩtarė,female
Neivydà,female
Neĩvydė,female
Nelà,female
Nèlė,female
Nèlija,female
Nẽmiga,female
Nemirà,female
Nẽmirseta,female
Nẽmunė,female
Néndra,female
Néndrė,female
Nerà,female
Nérdinga,female
Neretà,female
Nẽrė,female
Nerė́ja,female
Neridà,female
Nẽrija,female
Nerìlė,female
Nerimà,female
Nerìmana,female
Nerìmanta,female
Nerìmantė,female
Neringà,female
Nerìs,female
Nerità,female
Nérmeda,female
Nermìlė,female
Nérmina,female
Nervìlė,female
Nervydà,female
Neužmirštuõlė,female
Nidà,female
Nìdija,female
Nijà,female
Nijoletà,female
Nijõlė,female
Nijõlija,female
Nikà,female
Nikándra,female
Nikãzija,female
Nìkė,female
Nìkija,female
Nikità,female
Nikodemà,female
Nilà,female
Nìlė,female
Nìmfa,female
Ninà,female
Nirà,female
Nirgandà,female
Nìrmeda,female
Nìrmedė,female
Nýkantė,female
Nódravė,female
Noelà,female
Noèlė,female
Noèlija,female
Noemà,female
Nojà,female
Nómeda,female
Nomìlė,female
Nómina,female
Nonà,female
Norà,female
Nòrberta,female
Norgáilė,female
Norgìlė,female
Norità,female
Nórmantė,female
Nórmeda,female
Normìlė,female
Nórminta,female
Nórta,female
Nórtautė,female
Nórtė,female
Norvaidà,female
Norvidà,female
Norvìlė,female
Norvydà,female
Nórvydė,female
Novìlė,female
Nóviltė,female
Nuelà,female
Nùrija,female
Nadzija,female
Nadžija,female
Nėrija,female
Nėringa,female
Nomėda,female
Nade,female
Nastazia,female
Natalia,female
Nele,female
Nella,female
Nellija,female
Nijole,female
Nijolia,female
Noele,female
Noelia,female
Noella,female
Noelle,female
Nonna,female
Normante,female
Odètas,male
Odìlijus,male
Òdinas,male
Odisė́jas,male
Okeãnas,male
Oktãvijus,male
Òlafas,male
Olègas,male
Olèksijus,male
Olìmpijus,male
Òlis,male
Òlius,male
Olìveras,male
Olìveris,male
Olìvijus,male
Omãras,male
Omãris,male
Onùfrijus,male
Òras,male
Orèstas,male
Orèstis,male
Òrijus,male
Õrintas,male
Õrius,male
Ornèlijus,male
Òskaras,male
Òsmundas,male
Òsvaldas,male
Òsvinas,male
Òtas,male
Otãvijus,male
Otìlijus,male
Otònas,male
Otònis,male
Òvenas,male
Ovìdijus,male
Ovydijus,male
Oleg,male
Olegs,male
Oliver,male
Omar,male
Orest,male
Oscar,male
Oscaras,male
Oskar,male
Oskars,male
Osvald,male
Oton,male
Otto,male
Odèlija,female
Odetà,female
Odètė,female
Odìlė,female
Odìlija,female
Odisė́ja,female
Òdrė,female
Odrė́ja,female
Ofèlija,female
Okeanà,female
Oksanà,female
Oktavianà,female
Oktãvija,female
Olavà,female
Òlga,female
Òlija,female
Olìmpa,female
Olìmpė,female
Olimpiadà,female
Olìmpija,female
Olivà,female
Olìvera,female
Olìvija,female
Onà,female
Õnė,female
Onòrija,female
Onùtė,female
Orchidė́ja,female
Orèntija,female
Orestà,female
Orèstė,female
Orianà,female
Òrija,female
Orintà,female
Orìntija,female
Ornèlija,female
Òskara,female
Òsvalda,female
Òsvaldė,female
Otà,female
Otãvija,female
Otìlė,female
Otìlija,female
Otòlija,female
Ovìdija,female
Ovìlija,female
Ogenija,female
Ogidija,female
Olicija,female
Omelianija,female
Onorata,female
Opalionija,female
Opolionija,female
Ortencija,female
Otylija,female
Octavia,female
Odelia,female
Odetta,female
Ofeliya,female
Oktavia,female
Olimpia,female
Olivia,female
Otilia,female
Ottilija,female
Ougenija,female
Paìsijus,male
Palãdijus,male
Palemònas,male
Palmìras,male
Palmỹras,male
Pankrãcijus,male
Pankrãtas,male
Pankrãtijus,male
Pantaleònas,male
Paramònas,male
Parfènijus,male
Paskãlas,male
Paskãlis,male
Patãpijus,male
Patrìcijus,male
Pãtrikas,male
Patrìkijus,male
Patrìmpas,male
Pãtris,male
Paũlas,male
Paulìnas,male
Páulis,male
Paũlius,male
Pavãsaris,male
Per̃kus,male
Perkū́nas,male
Per̃las,male
Per̃lis,male
Pẽtras,male
Petrònijus,male
Pigãsijus,male
Pìjus,male
Pilė́nas,male
Pilỹpas,male
Piònijus,male
Placìdas,male
Platònas,male
Polichrònijus,male
Polikárpas,male
Polikárpijus,male
Polinãras,male
Pòlis,male
Pòlius,male
Porfìrijus,male
Póvilas,male
Prãgiedrulis,male
Prãnas,male
Prancìškas,male
Prancìškus,male
Prãnis,male
Priẽglius,male
Prìmas,male
Prokòfijus,male
Prokòpijus,male
Pròsperas,male
Pùlgis,male
Pùtinas,male
Pabijonas,male
Pajisijus,male
Palagijus,male
Parfentijus,male
Parferijus,male
Parfirijus,male
Peliksas,male
Perkunas,male
Pėtras,male
Pihasijus,male
Pinavijus,male
Plecidas,male
Polikronijus,male
Prakofijus,male
Prančiškus,male
Pronas,male
Pulgencijus,male
Pulgentas,male
Pulinaras,male
Paysijus,male
Pascal,male
Patrick,male
Patrik,male
Patriks,male
Paul,male
Platon,male
Polikarp,male
Pajáuta,female
Pakalnùtė,female
Pálma,female
Pálmė,female
Palmirà,female
Palmyrà,female
Palomà,female
Pamelà,female
Paolà,female
Pãsaka,female
Pãtrė,female
Patrìcija,female
Pãtrika,female
Patrìsija,female
Páula,female
Paũlė,female
Paulinà,female
Pelagė́ja,female
Pelãgija,female
Penelòpė,female
Pérgalė,female
Perkū́nija,female
Perlà,female
Per̃lė,female
Perlità,female
Pernìlė,female
Petrà,female
Pẽtrė,female
Petronà,female
Petronelà,female
Petronèlė,female
Petrõnė,female
Petronėlà,female
Petronė̃lė,female
Píeva,female
Pijà,female
Pilarà,female
Placidà,female
Pòlė,female
Poliksènija,female
Polinà,female
Polinãrija,female
Polònija,female
Póvilė,female
Praksedà,female
Prãksija,female
Pranà,female
Pranciškà,female
Prancìškė,female
Prãnė,female
Pranùtė,female
Praskòvija,female
Préila,female
Préilė,female
Prijà,female
Primà,female
Priscilà,female
Priskà,female
Prudeñcija,female
Pulchèrija,female
Pulkèrija,female
Pùsnė,female
Palagėja,female
Palagija,female
Palegija,female
Palenija,female
Paliagija,female
Palimira,female
Palinarija,female
Palionija,female
Palogija,female
Palonija,female
Paluferija,female
Paraskovija,female
Pariskovija,female
Patrycija,female
Pebronija,female
Pelegija,female
Peliagija,female
Pelicija,female
Pelogija,female
Pielagija,female
Pivonija,female
Plecida,female
Podencija,female
Polagija,female
Polegija,female
Poliagija,female
Polionija,female
Polkarija,female
Pologija,female
Polucherija,female
Poluferija,female
Polukerija,female
Praksėda,female
Praksida,female
Prančiška,female
Prasenija,female
Praskofija,female
Praskopija,female
Prokseda,female
Prosenija,female
Proskofija,female
Proskovija,female
Pudencija,female
Pulcharija,female
Pulchėrija,female
Pulecherija,female
Pulekerija,female
Pulferija,female
Pulicherija,female
Pulkarija,female
Pulkėrija,female
Puluferija,female
Patricia,female
Paule,female
Pelageya,female
Pia,female
Priya,female
Rãdas,male
Rãdijus,male
Radìkantas,male
Rãdis,male
Rãdmantas,male
Rãdmilas,male
Rãdminas,male
Radomìras,male
Rãdulfas,male
Rãdvidas,male
Radvilà,male
Rãdvilas,male
Radvìlius,male
Rãdvis,male
Rãdvydas,male
Rãdžius,male
Rafaèlis,male
Rãgnaras,male
Raĩgardas,male
Raĩgedas,male
Raĩgindas,male
Raĩgirdas,male
Raĩgundas,male
Raĩmantas,male
Ráimas,male
Raĩmedas,male
Ráimis,male
Raimòndas,male
Ráimundas,male
Ráinoldas,male
Raìsas,male
Raĩtvilas,male
Raĩvaldas,male
Ráivas,male
Raivedỹs,male
Ráivis,male
Raĩvydas,male
Rálfas,male
Rãmantas,male
Rãmas,male
Rãmavydas,male
Ramìntas,male
Ramìras,male
Rãmis,male
Ramójus,male
Ramõnas,male
Ramùnis,male
Ramū́nas,male
Rámvydas,male
Rãpolas,male
Rãsas,male
Rãsius,male
Rãsmantas,male
Rasùtis,male
Rãsvydas,male
Rãtautas,male
Rèdas,male
Rèdis,male
Regìmantas,male
Regináldas,male
Regìnas,male
Règis,male
Reináldas,male
Relìndas,male
Rèmas,male
Remìgas,male
Remìgijus,male
Remìgis,male
Rèmis,male
Renáldas,male
Rènas,male
Renãtas,male
Rènis,male
Rènius,male
Renỹs,male
Rètas,male
Rė̃das,male
Rė̃dijus,male
Rė̃jus,male
Rìčardas,male
Rìčas,male
Ričỹs,male
Rìdas,male
Rìdmantas,male
Rìgis,male
Rigòbertas,male
Rìkantas,male
Rìkardas,male
Rìkas,male
Rìmantas,male
Rìmantis,male
Rìmas,male
Rìmbertas,male
Rìmdaugas,male
Rimgáila,male
Rìmgas,male
Rìmgaudas,male
Rìmgirdas,male
Rìmkantas,male
Rìmtaras,male
Rìmtas,male
Rìmtautas,male
Rimtẽnis,male
Rìmtis,male
Rimùtis,male
Rìmvaldas,male
Rìmvidas,male
Rìmvydas,male
Rìnas,male
Rìndaugas,male
Rìngardas,male
Rìngaudas,male
Ringỹs,male
Rìnius,male
Rìntas,male
Rìntautas,male
Rìnvaldas,male
Rìnvydas,male
Rýgaudas,male
Rýgintas,male
Rýgirdas,male
Rýkantas,male
Rýtas,male
Rýtautas,male
Rytẽnis,male
Rỹtis,male
Rytỹs,male
Rytójus,male
Ròaldas,male
Ròbertas,male
Ròbis,male
Ròdrigas,male
Ròjus,male
Rõkas,male
Rolándas,male
Ròlas,male
Ròlfas,male
Ròmanas,male
Rõmantas,male
Ròmas,male
Ròmis,male
Romuáldas,male
Ròmulas,male
Ròmulis,male
Rònaldas,male
Rònaldis,male
Rònas,male
Rònis,male
Rònius,male
Roseñdas,male
Ròsmantas,male
Ròsvaldas,male
Rùbenas,male
Rùdijus,male
Rùdolfas,male
Rùfas,male
Rufìnas,male
Rùpas,male
Rùpertas,male
Rùsnis,male
Rùsnius,male
Rùstas,male
Rustẽnis,male
Rùstis,male
Rū̃kas,male
Rūstẽnis,male
Rū̃stis,male
Rū̃tas,male
Rūtẽnis,male
Rū̃tis,male
Raimūndas,male
Ramigijus,male
Ramunas,male
Ramundas,male
Ranatas,male
Rapalas,male
Raulynas,male
Regymantas,male
Rejus,male
Remantas,male
Rėmigijus,male
Rėnas,male
Rėnius,male
Ričerdas,male
Rymantas,male
Rimualdas,male
Ryngaudas,male
Rišardas,male
Rodolfas,male
Romaldas,male
Rukas,male
Rutenis,male
Radomir,male
Rafael,male
Raffael,male
Ragnar,male
Raigard,male
Raimond,male
Raymond,male
Raimund,male
Ralf,male
Ralph,male
Ramir,male
Ramon,male
Raphael,male
Rapol,male
Regin,male
Reginald,male
Reynald,male
Renald,male
Renaldo,male
Renat,male
Renato,male
Renats,male
Ričard,male
Rimant,male
Rimants,male
Rimgauds,male
Rimvyd,male
Robert,male
Roberto,male
Roberts,male
Rodrigo,male
Roj,male
Roland,male
Roman,male
Romuald,male
Ronald,male
Ronaldo,male
Ronalds,male
Rosvald,male
Ruben,male
Rudolf,male
Rãbija,female
Rachelà,female
Rachèlė,female
Radà,female
Radastà,female
Radmilà,female
Radmìlė,female
Rãdmintė,female
Radomirà,female
Radoslavà,female
Rãdvė,female
Radvidà,female
Radvilà,female
Radvìlė,female
Radvìlija,female
Rãdvinė,female
Radvydà,female
Rãdvydė,female
Rafaelà,female
Rafaèlė,female
Ragnýtė,female
Raĩgeda,female
Ráima,female
Raĩmantė,female
Raĩmeda,female
Raimònda,female
Ráimunda,female
Ráimundė,female
Ráinolda,female
Raisà,female
Raĩstė,female
Raitvìlė,female
Ráiva,female
Raĩvaldė,female
Raĩvydė,female
Rakèlė,female
Rãkija,female
Ramà,female
Ramantà,female
Rãmantė,female
Rãmė,female
Ramidà,female
Raminà,female
Ramìnta,female
Ramità,female
Ramýbė,female
Ramonà,female
Ramõnė,female
Ramùnė,female
Ramùtė,female
Ramū́na,female
Ramū́nė,female
Ramvydà,female
Rámvydė,female
Rámzija,female
Rãnija,female
Rãpolė,female
Rasà,female
Rãsė,female
Rãsija,female
Rasinà,female
Rãsmantė,female
Rasuõlė,female
Rasùtė,female
Rasvità,female
Rãsvyda,female
Rãsvydė,female
Raušãnija,female
Rãvija,female
Rãzė,female
Rãzija,female
Razmà,female
Rebekà,female
Redà,female
Regà,female
Regìmanta,female
Regìmantė,female
Reginà,female
Reinálda,female
Rèlė,female
Rèlija,female
Relìnda,female
Remà,female
Remèdija,female
Remigà,female
Remìgija,female
Renà,female
Renálda,female
Renatà,female
Renãtė,female
Renèsmė,female
Rènė,female
Rèzija,female
Rėdà,female
Rė́ja,female
Rianà,female
Rìčarda,female
Rìdmantė,female
Rigòberta,female
Rijà,female
Rìkantė,female
Rìkarda,female
Rimà,female
Rimantà,female
Rìmantė,female
Rimantinà,female
Rìmė,female
Rìmga,female
Rimgáila,female
Rimgáilė,female
Rimgaudà,female
Rìmgaudė,female
Rìmgė,female
Rimgirdà,female
Rimgità,female
Rìmta,female
Rimtautà,female
Rìmtautė,female
Rìmtė,female
Rimùtė,female
Rimvaldà,female
Rimvidà,female
Rimvìlė,female
Rimvydà,female
Rìmvydė,female
Rimvýdija,female
Rinà,female
Rìnga,female
Ringáila,female
Ringáilė,female
Ringáilija,female
Rinvidà,female
Ripsìmija,female
Rità,female
Rýkantė,female
Rytà,female
Rỹtė,female
Rýtautė,female
Ròberta,female
Ròdriga,female
Rojà,female
Rokà,female
Roksanà,female
Rolánda,female
Romà,female
Romanà,female
Romãnė,female
Romãnija,female
Rõmanta,female
Rõmantė,female
Ròmė,female
Romìlija,female
Romintà,female
Romìntė,female
Romuálda,female
Ròmulė,female
Rònja,female
Rosà,female
Rosarà,female
Rosendà,female
Rosità,female
Ròsmantė,female
Rostislavà,female
Rosvità,female
Rozà,female
Rozãlija,female
Rozinà,female
Rozvità,female
Rõžė,female
Rùbena,female
Rùbė,female
Rùdolfa,female
Rufinà,female
Rugìlė,female
Rugìlija,female
Rùmija,female
Rùsnė,female
Rùstė,female
Rutà,female
Rūstà,female
Rū̃stė,female
Rūtà,female
Rūtìlė,female
Ramigija,female
Ramunda,female
Ranata,female
Razalija,female
Remantė,female
Rėmigija,female
Rėna,female
Rėnė,female
Rymantė,female
Rimigija,female
Rimualda,female
Rišarda,female
Romalda,female
Rachele,female
Rafaele,female
Ramune,female
Rebeca,female
Rebecca,female
Reja,female
Renate,female
Rene,female
Renesme,female
Ria,female
Riya,female
Rimante,female
Rozalia,female
Rugile,female
Rusne,female
Sabìnas,male
Sáimas,male
Sáimis,male
Sáimonas,male
Sãkalas,male
Saliãmonas,male
Sãlis,male
Salỹs,male
Salomõnas,male
Salvadòras,male
Salvatòras,male
Sálvijus,male
Salvìnijus,male
Sálvis,male
Sálvius,male
Salvỹs,male
Samántas,male
Sámsonas,male
Samuèlas,male
Samuèlis,male
Sándaras,male
Sándijus,male
Sándis,male
Sándras,male
Sándris,male
Sándrius,male
Sángaudas,male
Sángedas,male
Sánginas,male
Sángirdas,male
Sãnijus,male
Sántaras,male
Sántas,male
Sántautas,male
Santjãgas,male
Satùrnas,male
Saturnìnas,male
Saũginas,male
Saũgintas,male
Saũgirdas,male
Saũgis,male
Saulẽnis,male
Saũlius,male
Saulùtis,male
Saũmantas,male
Saũrimas,male
Savãtijus,male
Savèlijas,male
Savèlijus,male
Savèrijus,male
Sãvijus,male
Savìnas,male
Sebastiãnas,male
Sebastijõnas,male
Seirìjus,male
Selemõnas,male
Seliãmonas,male
Sèlmas,male
Sèmas,male
Sémbas,male
Serafìnas,male
Serapìnas,male
Sèrgijus,male
Sèrgius,male
Sètas,male
Sèvas,male
Sevèras,male
Sevèrijus,male
Severìnas,male
Sìdas,male
Sidònijus,male
Sìgas,male
Sìgis,male
Sigismùndas,male
Sigìtas,male
Sigizmùndas,male
Sigrìdas,male
Sigùrdas,male
Sìkstas,male
Silántijus,male
Sìlas,male
Silvãnas,male
Sìlvas,male
Silvèrijus,male
Silvẽstras,male
Sìlvijas,male
Sìlvijus,male
Sìlvis,male
Sìmanas,male
Sìmantas,male
Sìmas,male
Simeònas,male
Sìmonas,male
Sinèzijus,male
Sìngaudas,male
Sìntaras,male
Sìntas,male
Sìntautas,male
Sìntijus,male
Sìrijus,male
Sìrius,male
Sìrmantas,male
Sirpùtis,male
Sìrtautas,male
Sìrvydas,male
Sýgantas,male
Sýmantas,male
Skaĩdras,male
Skaĩdris,male
Skaĩdrius,male
Skaidrỹs,male
Skaidrū́nas,male
Skaĩstas,male
Skaĩstis,male
Skaistùtis,male
Skãjus,male
Skálmantas,male
Skal̃vis,male
Sker̃svėjis,male
Skirgáila,male
Skìrgaudas,male
Skìrmantas,male
Skìrmas,male
Skirmùtis,male
Skìrtautas,male
Skómantas,male
Skóvydas,male
Slãvijus,male
Smil̃tis,male
Smiltỹs,male
Snaĩgius,male
Sniẽgas,male
Sniẽgis,male
Sniẽgius,male
Sòfijus,male
Sokrãtis,male
Solomònas,male
Songáila,male
Sotèras,male
Sotèris,male
Sóvijus,male
Spiridònas,male
Spyglỹs,male
Stanìslavas,male
Stanìslovas,male
Stãsas,male
Stãsis,male
Stãsius,male
Stasỹs,male
Steĩkintas,male
Steĩmintas,male
Stẽpas,male
Stẽponas,male
Stìgas,male
Súopis,male
Sùrminas,male
Sùvardas,male
Svaĩdargas,male
Svaĩgedas,male
Svaĩgirdas,male
Svãjus,male
Svajū́nas,male
Svènas,male
Svetlãnas,male
Sabastijonas,male
Safonijus,male
Safronijus,male
Sarafinas,male
Sarapinas,male
Savėlijus,male
Saverinas,male
Savilijus,male
Sebestijonas,male
Selvestras,male
Sigimundas,male
